ID,category,amount,gender,zip,lat,long,city_pop,job,merch_lat,merch_long,is_fraud
8706,grocery_pos,34.25,M,15557,39.9373,-79.1865,3684,General practice doctor,40.07576,-78.437934,0
8707,grocery_pos,305.28,M,85201,33.4317,-111.8469,478404,Landscape architect,32.540641,-112.713779,1
8708,home,9.53,M,3818,43.9742,-71.1503,3807,Surgeon,44.618696,-70.407205,0
8709,travel,2.83,F,82072,41.4247,-105.4781,35371,"Pilot, airline",40.758384,-105.819967,0
8710,shopping_pos,129.53,M,95629,38.5234,-120.6763,832,Immigration officer,39.19085,-120.307863,0
8711,misc_pos,163.72,F,46346,41.4802,-86.6919,1423,"Psychologist, forensic",42.070845,-87.085859,0
8712,shopping_pos,7.26,M,16421,42.1767,-79.9416,2518,Event organiser,42.819232,-80.442238,0
8713,grocery_pos,93.02,F,49895,46.3535,-86.6345,765,Immunologist,47.027869,-85.725348,0
8714,shopping_pos,6.85,F,64874,36.7651,-94.0492,760,Production manager,36.106563,-94.697189,0
8715,gas_transport,59.87,F,76578,30.592,-97.2893,1766,Press sub,29.977411,-98.12287,0
8716,misc_pos,7.26,M,8323,39.4055,-75.3209,804,Insurance risk surveyor,39.722757,-75.048813,0
8717,travel,4.59,F,63131,38.6171,-90.4504,927396,Occupational hygienist,38.145759,-91.179152,0
8718,grocery_pos,121.06,M,22151,38.8029,-77.2116,104396,Production engineer,38.998001,-77.607793,0
8719,home,28.72,F,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",41.013088,-74.1757,0
8720,grocery_pos,94.73,M,80436,39.7532,-105.6356,565,Mental health nurse,39.179969,-106.430898,0
8721,personal_care,42.76,F,1257,42.1001,-73.3611,2121,Radio producer,41.804723,-73.00454,0
8722,shopping_pos,139.56,M,56672,47.0874,-93.9196,2097,Insurance risk surveyor,47.744157,-94.883432,0
8723,shopping_net,7.59,F,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",37.753041,-88.561025,0
8724,home,29.27,F,56592,47.5375,-95.9941,516,Applications developer,46.608464,-96.401607,0
8725,gas_transport,81.19,F,19310,39.9458,-75.9703,3066,Product manager,40.597512,-75.227259,0
8726,grocery_pos,38.65,M,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,42.743924,-86.672898,0
8727,grocery_pos,39.51,M,36853,32.8224,-85.7704,8269,Minerals surveyor,32.323594,-85.481195,0
8728,misc_net,117.26,M,31567,31.6143,-82.7243,782,Audiological scientist,31.447732,-83.723986,0
8729,personal_care,9.1,M,74047,35.8896,-96.0887,7163,Fitness centre manager,35.713688,-96.930053,0
8730,gas_transport,102.81,F,29911,32.9413,-81.1807,1725,Social researcher,33.61201,-81.597294,0
8731,food_dining,4.51,F,15010,40.7687,-80.3592,28425,Podiatrist,40.885809,-79.483593,0
8732,kids_pets,69.81,M,90650,33.9056,-118.0818,105549,Firefighter,33.848724,-117.101936,0
8733,misc_pos,22.47,M,38922,33.9215,-89.6782,3451,Financial trader,33.215548,-90.498482,0
8734,personal_care,185.78,F,64470,40.1362,-95.2138,1631,Architect,40.374373,-95.712478,0
8735,entertainment,17.36,M,99783,64.7556,-165.6723,145,"Administrator, education",64.838807,-165.440192,0
8736,grocery_net,50.65,M,20895,39.0298,-77.0793,19054,Operations geologist,38.304061,-77.221091,0
8737,shopping_pos,548.42,M,29436,33.3364,-80.1859,4471,Occupational hygienist,33.714477,-79.423088,0
8738,misc_net,7.29,F,40336,37.6858,-83.9862,13061,"Editor, magazine features",38.521291,-84.807853,0
8739,shopping_pos,5.34,M,35022,33.3224,-86.9657,71463,Radio broadcast assistant,32.601639,-86.77616,0
8740,travel,5.32,M,54654,43.2064,-90.9405,153,Quantity surveyor,43.30732,-90.110066,0
8741,grocery_pos,51.86,M,43076,39.8974,-82.4071,9051,Audiological scientist,39.608369,-83.197256,0
8742,shopping_pos,74.93,M,44307,41.0695,-81.5488,272134,Call centre manager,40.629271,-81.593415,0
8743,misc_pos,26.52,F,92882,33.8419,-117.6043,233717,Wellsite geologist,34.692795,-117.454274,0
8744,shopping_pos,5.99,M,16421,42.1767,-79.9416,2518,Event organiser,42.624694,-79.704474,0
8745,personal_care,13.22,F,17929,40.6284,-76.195,1606,Ecologist,40.087019,-76.754454,0
8746,travel,7.51,M,28423,34.3091,-78.3372,2290,"Engineer, biomedical",35.236246,-78.633783,0
8747,personal_care,75.94,M,42211,36.802,-87.8286,13422,Commissioning editor,36.892292,-87.601506,0
8748,home,92.26,M,57641,45.7084,-101.1546,295,"Designer, industrial/product",45.074663,-101.960961,0
8749,food_dining,73.05,M,49621,44.8605,-85.8138,3096,"Social research officer, government",45.487866,-86.220395,0
8750,kids_pets,82.74,F,33811,27.9865,-82.0139,237282,Clothing/textile technologist,28.029752,-81.409549,0
8751,gas_transport,67.62,F,40202,38.2507,-85.7476,736284,Engineering geologist,38.85886,-86.265434,0
8752,personal_care,1.79,F,24986,37.7827,-80.3129,5216,Community development worker,38.297718,-81.019054,0
8753,shopping_pos,8.23,F,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",45.490741,-87.14292,0
8754,kids_pets,74.62,F,15829,41.1762,-79.1976,1274,Maintenance engineer,41.845406,-79.238452,0
8755,shopping_net,8.65,F,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",31.142621,-88.809052,0
8756,gas_transport,56.46,F,58531,47.5196,-101.2332,307,Make,46.947961,-102.077577,0
8757,grocery_pos,130.51,F,4680,44.4971,-67.9503,1131,Make,43.802295,-68.932825,0
8758,home,15.29,F,92882,33.8419,-117.6043,233717,Wellsite geologist,33.126183,-118.222242,0
8759,shopping_net,7.04,F,45307,39.5756,-83.7153,338,Quantity surveyor,38.85204,-83.553624,0
8760,gas_transport,48.4,F,47451,38.8938,-86.5246,1228,Counsellor,39.472958,-86.903229,0
8761,kids_pets,1.24,M,21865,38.2833,-75.8465,470,Music tutor,37.513525,-76.353058,0
8762,gas_transport,53.12,M,76443,32.1482,-99.1872,1897,Chief Operating Officer,32.291234,-99.901983,0
8763,food_dining,26.29,M,83643,44.6255,-116.4493,129,Cartographer,45.041856,-116.228061,0
8764,kids_pets,23.1,F,88355,33.3305,-105.6933,8874,Licensed conveyancer,32.49992,-104.856165,0
8765,health_fitness,5.6,M,76566,31.4841,-97.9903,258,Web designer,31.947499,-98.479832,0
8766,entertainment,76.36,M,68641,41.6964,-96.9858,1063,Research scientist (maths),41.909467,-97.149066,0
8767,personal_care,5.79,F,94558,38.4549,-122.2564,94014,Airline pilot,39.090057,-121.683008,0
8768,kids_pets,34.43,F,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",44.498337,-72.686493,0
8769,misc_net,6.04,M,26237,38.8564,-80.158,571,Accounting technician,38.165632,-80.729471,0
8770,travel,7.48,M,46322,41.55,-87.4569,23727,Community arts worker,41.762096,-87.448179,0
8771,grocery_pos,137.86,F,38949,34.1992,-89.382,297,"Administrator, local government",33.788866,-88.44234,0
8772,health_fitness,4.26,F,13469,43.2229,-75.2899,847,Systems analyst,42.727939,-74.553873,0
8773,entertainment,4.02,F,70732,30.6576,-91.6264,1178,Community education officer,29.798291,-92.556981,0
8774,gas_transport,70.91,F,63665,37.3272,-91.0243,241,Investment analyst,36.460055,-91.770581,0
8775,shopping_pos,1.56,F,99160,48.8878,-118.2105,149,Special educational needs teacher,48.502515,-117.534064,0
8776,food_dining,53.06,M,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,44.429395,-94.44904,0
8777,gas_transport,78.92,F,23106,37.7184,-77.186,976,"Engineer, automotive",38.29033,-77.297073,0
8778,home,54.19,F,92637,33.615,-117.7114,45303,Sales executive,33.244016,-117.098401,0
8779,food_dining,18.42,M,90250,33.9143,-118.3493,93193,"Editor, magazine features",33.930332,-119.283267,0
8780,health_fitness,118.64,M,48174,42.2203,-83.3583,31515,Police officer,41.700497,-83.720138,0
8781,entertainment,71.22,F,33872,27.4703,-81.4872,50835,Environmental consultant,27.678484,-80.773472,0
8782,gas_transport,56.48,F,84002,40.3207,-110.436,302,"Sales professional, IT",41.30041,-109.624912,0
8783,gas_transport,50.87,F,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",30.296281,-83.879691,0
8784,grocery_pos,101.93,F,15486,40.0246,-79.6955,2303,Physiotherapist,39.958846,-78.886569,0
8785,grocery_pos,112.39,F,82227,42.73,-104.7024,241,Educational psychologist,41.925381,-103.879984,0
8786,kids_pets,234.55,M,93529,37.7773,-119.0825,633,Health service manager,37.648578,-118.773388,0
8787,kids_pets,40.95,F,68950,40.4542,-98.6538,331,Telecommunications researcher,39.6856,-99.140253,0
8788,home,11.28,F,94558,38.4549,-122.2564,94014,Airline pilot,38.374818,-122.70308,0
8789,health_fitness,1.33,M,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",36.53037,-91.40677,0
8790,grocery_net,48.78,M,35022,33.3224,-86.9657,71463,Radio broadcast assistant,33.068404,-87.357881,0
8791,misc_pos,4.14,F,76905,31.4647,-100.39,103927,Drilling engineer,31.406235,-100.183596,0
8792,food_dining,101.16,F,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",32.946411,-96.438576,0
8793,home,20.02,F,66941,39.7562,-98.4462,242,Tourism officer,40.676723,-98.961643,0
8794,kids_pets,56.54,M,46366,41.2244,-86.6966,5791,"Doctor, general practice",40.23006,-87.325972,0
8795,gas_transport,78.5,M,54154,44.8755,-88.1555,5548,Mining engineer,45.174362,-87.158258,0
8796,entertainment,8.12,M,80824,39.6171,-102.4776,207,Network engineer,40.203208,-102.341867,0
8797,misc_pos,72.86,M,74074,36.1043,-97.0609,55345,Cabin crew,36.793777,-96.51142,0
8798,health_fitness,75.24,M,83120,43.0172,-111.0292,471,"Education officer, museum",43.792768,-111.587405,0
8799,home,70.49,M,12460,42.4069,-74.1528,277,Glass blower/designer,42.292908,-73.67437,0
8800,entertainment,62.58,F,20687,38.0828,-76.3477,313,Insurance underwriter,38.224644,-76.226571,0
8801,gas_transport,60.9,F,50469,43.0032,-93.2167,1574,"Scientist, audiological",43.525435,-93.45768,0
8802,entertainment,47.12,M,14733,42.1239,-79.1895,3833,Metallurgist,41.810622,-78.765394,0
8803,home,23.16,F,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",37.376934,-89.81542,0
8804,personal_care,15.64,M,7764,40.2878,-74.0162,8097,Mechanical engineer,39.855153,-74.590467,0
8805,kids_pets,59.06,F,53801,42.9207,-91.0685,878,Risk analyst,42.920592,-91.093034,0
8806,personal_care,2.79,M,15557,39.9373,-79.1865,3684,General practice doctor,39.088768,-79.785852,0
8807,personal_care,51,M,97210,45.5303,-122.7033,841711,"Engineer, building services",45.302257,-122.067595,0
8808,gas_transport,66.83,F,68881,41.4193,-99.3844,73,Product designer,41.253745,-98.50975,0
8809,shopping_pos,8.36,M,1843,42.6911,-71.1605,76383,Geoscientist,42.850639,-71.573318,0
8810,shopping_pos,104.21,F,82072,41.4247,-105.4781,35371,"Pilot, airline",40.425218,-105.923989,0
8811,home,155.24,F,48438,42.9147,-83.4845,6951,Learning disability nurse,43.052563,-83.163508,0
8812,entertainment,17.85,M,51453,42.2619,-94.5566,695,Administrator,42.546121,-95.245087,0
8813,travel,3.9,F,66941,39.7562,-98.4462,242,Tourism officer,39.131787,-98.542605,0
8814,home,221.62,F,84540,38.9999,-109.615,46,"Surveyor, minerals",39.818274,-109.683866,0
8815,misc_net,139.4,F,60958,41.0646,-87.5917,2135,"Psychotherapist, child",41.134513,-86.9196,0
8816,health_fitness,21.43,M,46290,39.9347,-86.1633,910148,Academic librarian,40.352282,-86.305752,0
8817,food_dining,60.82,M,39113,32.9013,-91.0286,595,Technical brewer,32.580126,-90.965298,0
8818,food_dining,7.51,F,77412,29.6047,-96.5249,106,"Editor, film/video",29.203981,-96.176216,0
8819,home,8.68,F,82190,44.7957,-110.6137,369,Materials engineer,45.779791,-110.308356,0
8820,misc_pos,8.99,F,23937,36.9688,-78.5615,1970,Energy engineer,37.663744,-78.671111,0
8821,shopping_net,8.41,F,57036,43.2893,-97.1904,811,Neurosurgeon,43.762466,-96.841568,0
8822,misc_pos,337.27,F,68859,41.4972,-98.7858,509,"Nurse, children's",40.823351,-99.13915,0
8823,entertainment,12.83,F,73027,35.8985,-97.2607,1493,Amenity horticulturist,35.850889,-96.925692,0
8824,personal_care,42.29,F,57036,43.2893,-97.1904,811,Neurosurgeon,42.342755,-96.229652,0
8825,misc_pos,8.51,F,14510,42.6835,-77.8664,4895,Acupuncturist,42.185137,-78.392676,0
8826,entertainment,2.29,M,29209,33.9659,-80.9355,333497,Mechanical engineer,33.295069,-80.222765,0
8827,food_dining,64.11,M,65680,36.6704,-93.0377,1201,"Engineer, agricultural",36.088161,-93.513076,0
8828,misc_net,7.63,M,49632,44.2529,-85.017,1126,Furniture designer,44.83522,-85.547835,0
8829,shopping_pos,82.63,F,52535,40.8626,-91.9534,888,Camera operator,40.005231,-91.850474,0
8830,food_dining,9.27,M,4287,44.0575,-69.9656,3224,"Engineer, electronics",43.487245,-70.204115,0
8831,shopping_pos,9.35,M,34668,28.3011,-82.6927,42619,Environmental education officer,27.520975,-82.063913,0
8832,entertainment,67.88,M,5486,44.64,-73.3113,1654,Transport planner,45.635176,-73.585058,0
8833,shopping_net,3.23,M,10604,41.0592,-73.7395,11250,Lexicographer,40.399744,-73.707468,0
8834,kids_pets,3.25,F,15484,39.8936,-79.7856,328,Tree surgeon,40.740023,-80.181689,0
8835,misc_net,7.35,M,16858,41.0001,-78.2357,3688,Advice worker,40.860855,-78.647355,0
8836,food_dining,56.57,M,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",44.168604,-67.692806,0
8837,personal_care,64.57,F,24970,37.7418,-80.4626,4575,Statistician,37.892823,-79.728504,0
8838,gas_transport,50.29,F,44233,41.2419,-81.7453,7646,Medical sales representative,40.246905,-82.433711,0
8839,home,15.72,F,24070,37.3696,-80.1284,1363,Equality and diversity officer,36.858311,-80.638637,0
8840,food_dining,88.65,F,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",30.616206,-89.032526,0
8841,shopping_pos,8.48,F,61454,40.6761,-91.0391,725,Environmental consultant,40.405826,-91.788168,0
8842,misc_pos,7.64,M,78040,27.5155,-99.4986,248858,Video editor,26.830447,-99.395175,0
8843,health_fitness,73.93,M,65680,36.6704,-93.0377,1201,"Engineer, agricultural",36.261393,-92.423966,0
8844,gas_transport,57.29,F,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",40.199347,-73.768373,0
8845,grocery_net,76.84,F,32725,28.8989,-81.2473,88735,Commercial horticulturist,29.007271,-80.5472,0
8846,kids_pets,69.56,F,79759,31.8599,-102.7413,23,Cytogeneticist,32.131157,-101.837471,0
8847,health_fitness,52.15,F,92637,33.615,-117.7114,45303,Sales executive,32.97411,-117.702526,0
8848,grocery_pos,89.84,M,1545,42.2848,-71.7205,35299,English as a second language teacher,42.265419,-71.732288,0
8849,grocery_pos,65.11,M,7208,40.6747,-74.2239,124967,Operational researcher,41.442495,-74.483957,0
8850,gas_transport,53.48,F,61454,40.6761,-91.0391,725,Environmental consultant,39.934752,-90.387948,0
8851,entertainment,106.74,F,27522,36.1124,-78.6476,12335,Chief Strategy Officer,35.829386,-77.824005,0
8852,health_fitness,6.13,F,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",38.060983,-88.874631,0
8853,grocery_pos,51.45,M,33844,28.0758,-81.5929,33804,Exercise physiologist,28.880329,-82.542821,0
8854,kids_pets,3.51,F,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",38.354996,-88.10804,0
8855,shopping_pos,153.51,F,46346,41.4802,-86.6919,1423,"Psychologist, forensic",40.649303,-86.328423,0
8856,shopping_pos,18.72,F,7060,40.6152,-74.415,71485,Leisure centre manager,40.701345,-74.135082,0
8857,kids_pets,100.5,M,48202,42.377,-83.0796,673342,Broadcast presenter,42.741621,-82.349868,0
8858,grocery_pos,95.23,F,62262,38.9311,-89.2463,1810,Race relations officer,39.853244,-89.275022,0
8859,gas_transport,40.99,M,54654,43.2064,-90.9405,153,Quantity surveyor,42.841626,-89.964519,0
8860,gas_transport,73.8,F,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",38.200799,-83.02725,0
8861,misc_net,181.51,F,12986,44.232,-74.4905,6120,Chartered loss adjuster,44.744436,-74.061097,0
8862,gas_transport,78.94,F,44483,41.2639,-80.8164,75903,Magazine features editor,41.320864,-81.67378,0
8863,kids_pets,54.76,M,53061,43.9446,-88.0911,5196,Child psychotherapist,43.825006,-88.488982,0
8864,grocery_pos,38.83,M,4287,44.0575,-69.9656,3224,"Engineer, electronics",44.406781,-68.999134,0
8865,gas_transport,104.62,F,29170,33.9568,-81.1405,52126,Chemical engineer,34.452958,-82.021074,0
8866,food_dining,28.24,M,46702,40.8618,-85.6067,2304,Retail banker,41.129899,-85.420214,0
8867,home,27.05,M,53061,43.9446,-88.0911,5196,Child psychotherapist,44.30372,-87.134016,0
8868,misc_net,9.7,M,81005,38.2352,-104.66,151815,Further education lecturer,37.465096,-103.940043,0
8869,grocery_net,76.94,F,35581,34.347,-87.7154,5778,"Engineer, aeronautical",33.765355,-86.94766,0
8870,entertainment,1.41,M,35049,33.9778,-86.5598,3996,Aid worker,33.046749,-86.760637,0
8871,shopping_pos,1.09,M,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",26.049202,-81.817209,0
8872,misc_pos,1.49,M,37132,35.8596,-86.421,158701,"Journalist, newspaper",35.949363,-85.997452,0
8873,shopping_net,3.61,M,82501,43.0351,-108.2024,19408,"Lecturer, higher education",42.916825,-107.493701,0
8874,food_dining,92.63,F,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",29.112393,-95.768735,0
8875,gas_transport,59,M,59714,45.7801,-111.1439,18182,"Engineer, drilling",45.636121,-111.797029,0
8876,kids_pets,68.26,F,26292,39.1505,-79.503,836,Forensic psychologist,39.160743,-79.186388,0
8877,kids_pets,32.05,M,91206,34.1556,-118.2322,172817,Advertising account planner,33.628415,-118.78341,0
8878,grocery_net,86.06,F,49854,46.0062,-86.2555,6469,Trade mark attorney,46.028016,-86.573159,0
8879,grocery_pos,120.56,F,43330,40.813,-83.4196,118,Private music teacher,41.757051,-83.014795,0
8880,grocery_pos,117.4,F,61830,39.9972,-88.6962,478,Landscape architect,40.935432,-89.078498,0
8881,shopping_pos,4.84,F,58765,48.8856,-103.0098,248,Industrial/product designer,48.271567,-102.246308,0
8882,health_fitness,48.48,M,48088,42.5164,-82.9832,134056,"Doctor, hospital",43.249263,-82.873871,0
8883,home,69.07,M,74047,35.8896,-96.0887,7163,Fitness centre manager,35.152749,-95.581205,0
8884,personal_care,18.86,M,60193,42.0144,-88.0935,92294,Claims inspector/assessor,41.183508,-88.45483,0
8885,kids_pets,25.57,F,2630,41.6983,-70.3001,1850,Counselling psychologist,41.765396,-71.279024,0
8886,gas_transport,77.62,F,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),40.670178,-120.026732,0
8887,shopping_net,3.38,F,27249,36.1183,-79.5685,12486,Arboriculturist,36.493956,-79.740595,0
8888,entertainment,51.04,M,52768,41.6858,-90.3706,1426,Agricultural consultant,41.461334,-89.512003,0
8889,shopping_pos,3.64,F,31046,33.1194,-83.8235,3343,Theatre manager,32.759825,-84.014107,0
8890,travel,3.07,M,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,40.651599,-78.165602,0
8891,shopping_pos,1.64,F,2630,41.6983,-70.3001,1850,Counselling psychologist,41.939645,-71.1824,0
8892,home,46.39,M,94569,38.046,-122.1866,198,Armed forces training and education officer,38.190195,-123.021842,0
8893,food_dining,24.25,F,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",32.716628,-82.025147,0
8894,shopping_pos,23.73,F,72011,34.5091,-92.4828,4074,"Scientist, audiological",35.366319,-92.681601,0
8895,home,96.02,F,6024,42.0158,-73.2913,647,Comptroller,41.050159,-73.675348,0
8896,health_fitness,20.13,F,31305,31.3826,-81.4312,5989,Tax adviser,31.324656,-81.690407,0
8897,food_dining,2.73,F,29911,32.9413,-81.1807,1725,Social researcher,32.846068,-80.567346,0
8898,kids_pets,59.57,M,35747,34.4959,-86.259,5901,Curator,33.971943,-86.953804,0
8899,grocery_pos,64.54,M,84532,38.5677,-109.5271,9772,Location manager,39.18743,-108.576336,0
8900,gas_transport,64.67,M,35803,34.6205,-86.551,190178,"Engineer, automotive",35.596541,-86.335197,0
8901,misc_pos,6.37,F,19149,40.0369,-75.0664,1526206,Structural engineer,40.637061,-75.39282,0
